"","id_order","count","sku","created_date","state","total_price","total_paid","difference"
"1040",316120,3,"APP0921; GRT0420; MOX0017","2017-01-27T23:13:50Z","Completed",54.96,53.95,-1.01
"1041",316138,2,"LOG0208; LEX0026","2017-01-31T23:10:46Z","Completed",150.48,155.47,4.99
"1042",316152,2,"JAW0042; MUV0155","2017-01-28T00:09:30Z","Completed",43.98,47.97,3.99
"1043",316167,3,"PAC1884; PAC1913; SEV0018","2017-01-28T00:45:06Z","Completed",840.97,840.97,0
"1044",316173,2,"JAW0042; BEL0259","2017-01-28T02:18:03Z","Completed",42.98,46.97,3.99
"1045",316181,2,"APP0691; APP0921","2017-01-28T01:31:55Z","Completed",20.98,24.97,3.99
"1046",316239,2,"APP0696; SPE0153","2017-01-28T11:19:41Z","Completed",96.98,101.97,4.99
"1047",316246,2,"BEL0180; WOE0001","2017-01-28T11:02:38Z","Completed",16.98,21.97,4.99
"1048",316262,4,"JMO0047; BEL0255; BEL0192; APP1082","2017-01-28T11:04:34Z","Completed",278.96,285.95,6.99
"1049",316287,5,"APP1818; APP1209; APP1210; RAI0009; LAC0175","2017-01-28T12:45:30Z","Completed",2586.95,2586.95,0
"1050",316289,2,"PHI0070; PHI0057","2017-01-28T12:16:17Z","Completed",68.97,75.96,6.99
"1051",316349,3,"SAT0033; TPL0011; CRU0025-2","2017-01-28T14:40:55Z","Completed",192.97,202.96,9.99
"1052",316356,4,"HTE0004; APP1208; APP1209; BOS0034","2017-01-28T14:51:09Z","Completed",457.96,457.96,0
"1053",316363,2,"SAN0171; TRA0004","2017-01-28T14:57:59Z","Completed",199.98,206.97,6.99
"1054",316369,2,"ADN0022; LEX0026","2017-01-29T21:00:26Z","Completed",46.98,50.97,3.99
"1055",316370,2,"LEX0021; WDT0342","2017-01-29T11:17:21Z","Completed",192.98,204.97,11.99
"1056",316375,4,"APP1215; APP1622; SAN0129; APP1564","2017-01-28T15:36:13Z","Completed",404.97,404.97,0
"1057",316384,5,"LAC0140; CRU0016-2; CRU0047; NTE0007; SAN0140","2017-01-29T23:47:15Z","Completed",648.84,643.84,-5
"1058",316400,2,"LEX0022; KEN0206","2017-01-29T15:57:52Z","Completed",63.98,67.97,3.99
"1059",316401,3,"BEL0180; SAT0042; MAC0112","2017-01-28T16:50:57Z","Completed",24.97,28.96,3.99
"1060",316407,2,"PAC1394; PAC1525","2017-01-28T18:11:43Z","Completed",206.98,211.97,4.99
"1061",316409,2,"OWC0007; CRU0026-2","2017-01-28T17:04:21Z","Completed",122.98,129.97,6.99
"1062",316444,2,"WOE0007; LEX0020","2017-01-28T22:21:19Z","Completed",32.98,37.97,4.99
"1063",316445,3,"SAM0068; KIN0151-2; OWC0007","2017-01-30T10:35:39Z","Completed",237.67,244.66,6.99
"1064",316447,2,"OLL0017; OLL0018","2017-01-28T19:37:31Z","Completed",249.98,253.97,3.99
"1065",316479,4,"BEL0238; MAC0129; MOX0012; OWC0184","2017-02-02T08:05:07Z","Completed",108.96,115.95,6.99
"1066",316492,2,"APP1923; LAC0199","2017-01-28T21:50:00Z","Completed",1761.98,1761.98,0
"1067",316532,3,"GRT0369; LEX0022; BEL0264","2017-01-30T19:05:45Z","Completed",160.22,162.21,1.99
"1068",316600,2,"WDT0366; WAC0148-A","2017-01-29T12:12:02Z","Completed",193.53,193.52,-0.01
"1069",316622,3,"LIF0038-A; SAT0003-A; GRT0427-A","2017-01-29T12:47:58Z","Completed",37.78,44.41,6.63
"1070",316643,3,"APP0694; LAN0008; APP1042","2017-02-01T21:10:58Z","Completed",189.98,194.97,4.99
"1071",316654,2,"APP0691; APP0692","2017-01-29T14:03:28Z","Completed",15.98,19.97,3.99
"1072",316693,2,"IFX0150; OWC0222","2017-01-29T17:17:27Z","Completed",119.98,123.97,3.99
"1073",316710,2,"APP1871; APP1037","2017-01-29T19:38:03Z","Completed",4722.99,4722.99,0
"1074",316729,10,"UAG0032; MOX0008; APP0692; APP0691; PAC1917; APP1209; APP1210; APP1208; APP0979; APP1457","2017-01-29T19:10:08Z","Completed",1509.87,1509.86,-0.01
"1075",316733,2,"APP0921; APP0692","2017-01-29T19:04:17Z","Completed",24.98,29.97,4.99
"1076",316739,2,"CRU0046; LEX0020","2017-01-29T19:22:48Z","Completed",238.98,245.97,6.99
"1077",316770,2,"SAN0150; LOG0078","2017-01-29T22:44:29Z","Completed",55.79,50.7,-5.09
"1078",316774,2,"IFX0017-A; IFX0006","2017-01-29T20:52:08Z","Completed",40.29,40.29,0
"1079",316794,2,"WDT0221; BEL0226-A","2017-01-29T21:57:57Z","Completed",81.07,85.6,4.53
"1080",316809,3,"SEA0043; TOS0001; TOS0012","2017-01-29T22:08:41Z","Completed",158.17,160.16,1.99
"1081",316829,3,"SPE0127; SAN0166; BEL0180","2017-01-29T22:32:06Z","Completed",86.82,85.81,-1.01
"1082",316841,2,"STA0054; MAC0124-A","2017-01-29T22:34:29Z","Completed",62.99,61.98,-1.01
"1083",316856,2,"KEN0206; KAN0046","2017-01-30T18:29:34Z","Completed",29.72,36.72,7
"1084",316864,4,"KUA0018; LEX0030; SAT0036; LEX0011","2017-01-30T01:24:11Z","Completed",119.37,118,-1.37
"1085",316868,2,"SAN0131; OWC0047","2017-01-29T22:33:54Z","Completed",120.62,125.61,4.99
"1086",316871,3,"CRU0047; PAC1391; SHE0034","2017-01-30T21:21:29Z","Completed",294.67,294.67,0
"1087",316890,2,"SHE0034; CEL0035","2017-02-05T12:37:37Z","Completed",15.98,20.97,4.99
"1088",316894,5,"WOE0001; APP0979; APP0692; IOT0012; OTT0137","2017-01-29T23:02:07Z","Completed",71.7,70.69,-1.01
"1089",316992,2,"SAT0013; KIN0116","2017-01-30T00:23:46Z","Completed",48.43,47.42,-1.01
"1090",316998,2,"APP0692; SAT0042","2017-01-29T23:57:40Z","Completed",19.98,23.97,3.99
"1091",316999,2,"SAT0001; SAT0006","2017-01-29T23:52:30Z","Completed",85.48,85.47,-0.01
"1092",317009,2,"IKM0010; IKM0029","2017-01-30T00:27:13Z","Completed",70.28,69.27,-1.01
"1093",317037,2,"APP1804; APP1039","2017-01-30T23:39:42Z","Completed",1588.54,1583.54,-5
"1094",317046,3,"LAC0202; APP0404; APP1039","2017-01-30T00:57:07Z","Completed",568.25,563.26,-4.99
"1095",317102,2,"BEL0255; APP1972","2017-06-29T17:46:34Z","Completed",418.99,418.99,0
"1096",317118,2,"APP1039; APP1565","2017-01-30T07:19:35Z","Completed",32.3,32.3,0
"1097",317133,2,"TRA0023; LIF0113","2017-01-30T10:20:36Z","Completed",265.98,264.97,-1.01
"1098",317135,2,"APP1812; KAN0049","2017-01-31T08:19:14Z","Completed",3037.23,3032.23,-5
"1099",317155,2,"OTT0127; STI0003","2017-01-30T08:58:27Z","Completed",35.89,40.88,4.99
"1100",317159,3,"JBL0100; APP0921; IFX0016","2017-01-30T11:05:56Z","Completed",127.97,127.97,0
"1101",317177,2,"QNA0197; WDT0135","2017-01-30T22:08:17Z","Completed",700.59,694.15,-6.44
"1102",317201,2,"FCM0003-2; CRU0047","2017-01-30T10:17:04Z","Completed",333.43,333.43,0
"1103",317203,2,"APP1208; APP0393","2017-01-30T09:56:01Z","Completed",115.98,117.97,1.99
"1104",317229,2,"LOG0194; NTE0095","2017-01-30T10:11:21Z","Completed",246.48,248.2,1.72
"1105",317240,2,"APP1209; MBI0004","2017-01-30T10:15:58Z","Completed",128.13,127.12,-1.01
"1106",317287,3,"SAN0154; WDT0366; MOS0015","2017-01-30T10:53:56Z","Completed",180.47,180.47,0
"1107",317290,2,"KEN0206; WOE0008","2017-01-30T14:37:04Z","Completed",26.98,30.97,3.99
"1108",317310,2,"LEX0021; WDT0198","2017-01-30T11:23:54Z","Completed",192.73,191.72,-1.01
"1109",317317,2,"JAW0042; BOO0060","2017-01-30T11:10:19Z","Completed",64.27,64.26,-0.01
"1110",317345,2,"LEX0020; SAN0039","2017-01-30T14:39:07Z","Completed",31.38,35.37,3.99
"1111",317351,2,"BEL0282; ADN0016","2017-01-30T17:52:28Z","Completed",63.63,68.62,4.99
"1112",317355,2,"OWC0037-2; OWC0036-2","2017-01-30T12:44:12Z","Completed",308.72,313.71,4.99
"1113",317360,3,"PAC0358; LAC0199; APP1210","2017-01-30T14:02:14Z","Completed",3918.08,3918.8,0.72
"1114",317365,2,"BEL0207; KAN0046","2017-01-30T12:08:09Z","Completed",24.13,28.12,3.99
"1115",317381,2,"CRU0047; SAT0013","2017-01-30T12:02:47Z","Completed",299.23,299.23,0
"1116",317395,2,"IFX0049; TUC0245","2017-01-30T12:43:29Z","Completed",115.98,119.97,3.99
"1117",317403,3,"CRU0047; NTE0007; CRU0025-2","2017-01-30T12:52:17Z","Completed",355.32,355.32,0
"1118",317416,3,"NTE0057; NTE0097; OWC0167","2017-01-30T12:32:06Z","Completed",470.22,470.22,0
"1119",317418,2,"CRU0025; PAC1225","2017-01-31T12:23:11Z","Completed",665.92,665.92,0
"1120",317432,3,"APP1899; THU0016; APP1039","2017-01-30T15:55:31Z","Completed",3664.68,3664.68,0
"1121",317436,2,"OWC0046; PAC1498","2017-01-30T12:48:39Z","Completed",44.63,44.62,-0.01
"1122",317465,2,"OTT0125; APP1656","2017-01-30T13:35:18Z","Completed",652.74,652.74,0
"1123",317466,2,"OTR0039; BEL0257","2017-01-30T14:00:21Z","Completed",48.98,48.98,0
"1124",317478,2,"OWC0046; HGD0001","2017-01-30T13:50:48Z","Completed",86.43,93.42,6.99
"1125",317498,2,"CRU0044; CRU0016-2","2017-01-30T14:09:05Z","Completed",168.13,173.12,4.99
"1126",317508,2,"LGE0038-A; PHI0057","2017-01-30T14:10:03Z","Completed",548.48,547.67,-0.81
"1127",317536,2,"APP0692; APP0921","2017-01-30T15:17:43Z","Completed",24.98,29.97,4.99
"1128",317543,3,"TPL0011; BEL0180; JAW0042","2017-01-30T15:11:53Z","Completed",98.97,98.96,-0.01
"1129",317553,2,"MOX0012; APP1679","2017-01-30T15:04:30Z","Completed",13.29,17.28,3.99
"1130",317566,2,"IFX0002; PIE0003","2017-02-08T22:07:21Z","Completed",34.98,39.97,4.99
"1131",317586,2,"APP0692; APP0979","2017-01-30T15:57:42Z","Completed",150.87,157.85,6.98
"1132",317595,4,"APP1803; BEL0260; MOS0194; APP1124","2017-01-30T18:53:52Z","Completed",150.72,157.26,6.54
"1133",317601,2,"DLK0102; DLL0029","2017-02-01T13:10:24Z","Completed",351.98,351.98,0
"1134",317637,3,"SAM0068; NTE0007; OWC0094","2017-01-30T17:10:10Z","Completed",224.22,219.22,-5
"1135",317670,2,"BEL0254; SPE0120","2017-01-30T18:03:52Z","Completed",51.97,51.96,-0.01
"1136",317676,3,"APP1475; TUC0259; MOX0008","2017-01-30T18:13:57Z","Completed",529.08,529.8,0.72
"1137",317701,3,"PAC1367; OWC0068; OWC0037","2017-01-30T18:43:02Z","Completed",605.12,605.12,0
"1138",317709,2,"LEX0028; PAC1555","2017-01-30T19:00:09Z","Completed",122.98,127.97,4.99
"1139",317729,3,"APP1656; BEL0286; SAN0129","2017-01-30T19:22:46Z","Completed",2472.51,2472.51,0
"1140",317748,2,"SAN0095; SAN0097","2017-01-30T20:10:57Z","Completed",33.88,38.87,4.99
"1141",317756,2,"PHI0071; PHI0056","2017-01-30T20:13:34Z","Completed",109.3,116.28,6.98
"1142",317761,2,"SAM0068; APP1743","2017-01-30T20:04:27Z","Completed",569.73,569.73,0
"1143",317763,2,"WDT0135; QNA0148","2017-01-30T22:44:11Z","Completed",479.14,478.78,-0.36
"1144",317803,2,"SYN0133-A; WDT0309","2017-01-30T21:23:31Z","Completed",305.14,309.13,3.99
"1145",317821,2,"CRU0015; LAC0180","2017-01-30T22:03:07Z","Completed",277.17,277.17,0
"1146",317848,2,"PAC1421; WDT0135","2017-01-30T22:43:00Z","Completed",824.34,823.62,-0.72
"1147",317856,3,"QNA0144; STA0015; SEA0102","2017-01-30T22:58:26Z","Completed",399.78,398.97,-0.81
"1148",317866,4,"IFX0037; IFX0131; IFX0139; TRK0004","2017-01-30T23:27:20Z","Completed",62.64,67.63,4.99
"1149",317869,3,"OBL0001; IHE0018; IHE0020","2017-01-30T23:15:28Z","Completed",137.22,141.76,4.54
"1150",317872,3,"SAM0064; KIN0149-2; IOT0013","2017-01-30T23:27:34Z","Completed",400.57,400.57,0
"1151",317876,2,"TUC0247; SPE0135","2017-01-30T23:25:30Z","Completed",58.88,63.87,4.99
"1152",317877,2,"UAG0032; BEL0294","2017-01-30T23:35:34Z","Completed",68.48,68.47,-0.01
"1153",317919,2,"PHI0054; JAW0042","2017-01-31T01:12:27Z","Completed",66.39,68.38,1.99
"1154",317930,2,"FCM0016-2; PAC0720","2017-01-31T01:33:22Z","Completed",205.18,210.17,4.99
"1155",317949,2,"NEA0009; NEA0011","2017-01-31T16:00:03Z","Completed",112.08,117.7,5.62
"1156",317953,3,"WDT0312; LIF0112; IOT0018","2017-01-31T03:45:35Z","Completed",430.32,430.32,0
"1157",318012,4,"CRU0034-2; CRU0045; SAT0013; IFX0007","2017-01-31T10:30:15Z","Completed",238.71,245.7,6.99
"1158",318033,2,"APP1679; BEL0294","2017-01-31T10:00:53Z","Completed",48.54,55.53,6.99
"1159",318042,3,"CRU0017-2; CRU0044; OWC0007","2017-01-31T19:13:30Z","Completed",174.97,174.97,0
"1160",318055,3,"APP0979; APP0692; BEL0186","2017-01-31T10:54:56Z","Completed",45.96,45.95,-0.01
"1161",318057,2,"SYN0133; WDT0177","2017-01-31T10:44:37Z","Completed",322.23,324.22,1.99
"1162",318065,3,"KIN0157; FCM0003; KIN0156","2017-02-01T21:34:34Z","Completed",527.93,527.92,-0.01
"1163",318081,2,"OTT0153; APP1184","2017-01-31T12:24:37Z","Completed",65.98,69.97,3.99
"1164",318086,3,"KAN0030; GRT0411; APP0405","2017-01-31T11:22:49Z","Completed",134.33,138.87,4.54
"1165",318111,2,"SEA0038; OWC0147","2017-01-31T23:32:17Z","Completed",136.78,135.77,-1.01
"1166",318131,4,"SAN0104; KIN0082; WDT0135; KIN0156","2017-01-31T12:38:37Z","Completed",438.97,437.89,-1.08
"1167",318132,2,"IFX0047; IFX0036","2017-01-31T12:22:59Z","Completed",50.33,55.32,4.99
"1168",318133,2,"NTE0007; OWC0085-4","2017-01-31T13:10:19Z","Completed",192.87,199.86,6.99
"1169",318134,2,"SAT0002; APP1808","2017-01-31T12:24:40Z","Completed",2108.98,2108.98,0
"1170",318135,2,"JAW0042; BEL0180","2017-01-31T12:33:19Z","Completed",38.99,43.98,4.99
"1171",318141,2,"TRN0002; APP1575","2017-01-31T13:13:18Z","Completed",1048.73,1048.73,0
"1172",318162,2,"APP1684; BEL0232","2017-01-31T21:37:51Z","Completed",68.97,72.96,3.99
"1173",318167,2,"SYN0122; WDT0135","2017-01-31T15:35:17Z","Completed",592.54,591.82,-0.72
"1174",318170,2,"PAC1421; WDT0243","2017-01-31T19:31:56Z","Completed",1539.9,1539.9,0
"1175",318181,2,"LIF0090; LIF0027","2017-01-31T13:19:37Z","Completed",116.98,121.97,4.99
"1176",318184,3,"OWC0051; NTE0007; SAM0109","2017-01-31T14:06:39Z","Completed",248.92,255.91,6.99
"1177",318249,2,"QNA0171; WDT0177","2017-01-31T16:03:24Z","Completed",440.98,440.98,0
"1178",318270,3,"WDT0313; LEX0033; LEX0031","2017-01-31T19:34:14Z","Completed",438.28,437.56,-0.72
"1179",318275,2,"WDT0177; SYN0094","2017-02-01T18:04:28Z","Completed",1870.93,1870.93,0
"1180",318304,2,"OWC0012; IFX0054","2017-02-01T10:03:09Z","Completed",228.98,240.97,11.99
"1181",318316,2,"QNA0143; QNA0160","2017-01-31T16:59:02Z","Completed",363.75,368.74,4.99
"1182",318327,3,"OWC0018; CRU0046; BEL0277","2017-01-31T17:36:23Z","Completed",248.73,255.72,6.99
"1183",318332,7,"OWC0094; APP0692; OWC0097-A; PAC0765; SAN0156; WAC0049; STA0026","2017-01-31T21:49:34Z","Completed",401.2,401.2,0
"1184",318351,3,"CRU0044; SAN0114; CRU0015-A","2017-01-31T18:28:04Z","Completed",209.18,213.18,4
"1185",318354,5,"APP1812; APP1209; APP1208; APP1037; TRA0032","2017-01-31T18:04:28Z","Completed",3604.44,3603.99,-0.45
"1186",318356,4,"OWC0181-4; OWC0018; SAM0068; OWC0034","2017-01-31T18:06:23Z","Completed",362.62,367.25,4.63
"1187",318363,2,"LEX0020; KAN0046","2017-01-31T18:19:18Z","Completed",27.98,31.97,3.99
"1188",318373,2,"IFX0046; OTR0039","2017-01-31T18:25:14Z","Completed",67.98,67.98,0
"1189",318377,3,"IFX0016; ZAG0016; APP0692","2017-01-31T18:44:08Z","Completed",38.42,43.41,4.99
"1190",318378,2,"SYN0121; WDT0135","2017-01-31T18:57:24Z","Completed",360.39,367.2,6.81
"1191",318392,2,"SEA0103; QNA0171","2017-01-31T19:10:42Z","Completed",524.37,519.37,-5
"1192",318406,2,"OWC0007; FCM0016-2","2017-01-31T19:52:48Z","Completed",69.53,73.52,3.99
"1193",318410,3,"SAT0013; SAN0151; APP1039","2017-01-31T20:17:16Z","Completed",79.19,82.82,3.63
"1194",318414,3,"APP0478; SAT0025; SAN0140","2017-09-26T11:09:52Z","Completed",77.26,81.25,3.99
"1195",318479,2,"SAN0093; TRK0004","2017-01-31T21:55:58Z","Completed",65.48,72.47,6.99
"1196",318490,3,"APP1184; APP0692; ADN0013","2017-01-31T22:01:22Z","Completed",80.56,80.56,0
"1197",318511,2,"TOS0016; BOS0022","2017-02-09T13:13:28Z","Completed",183.98,187.97,3.99
"1198",318522,2,"APP1184; APP0692","2017-01-31T23:19:24Z","Completed",72.97,71.96,-1.01
"1199",318524,3,"BOS0059; APP2481; LAC0140","2017-12-27T20:04:35Z","Completed",1544.62,1551.62,7
"1200",318539,2,"PHI0061; PHI0056","2017-01-31T23:41:41Z","Completed",99.06,98.69,-0.37
"1201",318541,2,"FCM0011-2; BOS0016","2017-02-01T00:21:05Z","Completed",318.98,323.97,4.99
"1202",318643,2,"KUA0018; LEX0020","2017-02-01T08:37:24Z","Completed",25.98,30.97,4.99
"1203",318655,2,"SEA0043; OWC0036-2","2017-02-03T19:25:16Z","Completed",137.98,142.97,4.99
"1204",318656,3,"OWC0176; OWC0018; OWC0110","2017-02-01T09:05:48Z","Completed",791.96,791.96,0
"1205",318672,2,"ADN0040; SHE0035","2017-02-01T09:32:51Z","Completed",36.98,41.98,5
"1206",318673,3,"MOS0156; LGE0038; IFX0132","2017-02-01T09:49:15Z","Completed",691.96,691.96,0
"1207",318684,3,"ADN0042; THU0019; KIN0144","2017-02-01T09:54:38Z","Completed",110.97,110.97,0
"1208",318695,3,"CRU0047; NTE0007; OWC0147","2017-02-01T10:02:23Z","Completed",335.97,335.97,0
"1209",318699,2,"FIB0005; FIB0005-A","2018-02-26T12:21:46Z","Completed",107.1,112.9,5.8
"1210",318709,2,"BEL0227; BEL0228","2017-02-01T10:29:38Z","Completed",53.98,58.97,4.99
"1211",318713,3,"WDT0177; SAN0171; SNS0013","2017-02-01T12:39:45Z","Completed",624.97,624.97,0
"1212",318735,2,"IFX0023; IFX0014","2017-02-01T11:43:27Z","Completed",107.98,114.97,6.99
"1213",318742,2,"OWC0002; SAM0068","2017-02-01T14:12:09Z","Completed",204.98,211.97,6.99
"1214",318750,2,"BNQ0032; STA0010","2017-02-01T12:00:32Z","Completed",1284.96,1284.96,0
"1215",318776,3,"APP1579; TOS0014; APP1208","2017-02-01T12:55:44Z","Completed",1537.97,1537.97,0
"1216",318789,2,"SYN0133; WDT0312-A","2017-02-06T10:28:30Z","Completed",498.34,498.34,0
"1217",318813,3,"FCM0004-2; SEA0094; NTE0091","2017-02-01T13:37:44Z","Completed",348.95,355.94,6.99
"1218",318816,2,"LOG0201; NEA0008","2017-02-01T14:47:52Z","Completed",469.97,469.98,0.01
"1219",318835,3,"OWC0086-4; CRU0047; CRU0045","2017-02-02T07:32:34Z","Completed",1380.93,1380.93,0
"1220",318850,2,"OTT0129; BEL0102","2017-02-01T14:50:41Z","Completed",29.98,34.98,5
"1221",318852,2,"NTE0050; SAM0068","2017-02-01T20:53:42Z","Completed",184.98,191.97,6.99
"1222",318883,2,"KIN0155; NTE0007","2017-02-01T17:04:40Z","Completed",74.98,79.97,4.99
"1223",318884,2,"SPE0164; STI0003","2017-02-01T16:10:26Z","Completed",36.89,43.88,6.99
"1224",318885,2,"APP0468; NTE0056","2017-02-01T16:43:50Z","Completed",198,204.99,6.99
"1225",318908,3,"SAN0133; NTE0007; OWC0057-2","2017-02-01T18:25:06Z","Completed",204.16,211.15,6.99
"1226",318919,2,"LIF0070; LIF0072","2017-02-01T18:32:47Z","Completed",45.97,49.96,3.99
"1227",318934,2,"PIE0022; PIE0025","2017-02-01T18:43:08Z","Completed",25.98,35.97,9.99
"1228",318935,6,"TWS0090; SAT0021; SAT0027; RAI0015; SAT0004; LEX0031","2017-02-01T19:20:41Z","Completed",198.94,198.94,0
"1229",318947,2,"CRU0026-2; APP0017","2017-02-01T19:25:40Z","Completed",189.99,196.98,6.99
"1230",318964,2,"APP0863; STM0079","2017-02-01T21:00:04Z","Completed",558.98,558.98,0
"1231",318975,2,"BEL0290; JMO0083","2017-02-01T20:36:11Z","Completed",36.98,41.97,4.99
"1232",319027,2,"PAC1597; APP0921","2017-02-03T14:05:52Z","Completed",3318.98,3318.98,0
"1233",319036,5,"SEV0019; SAM0068; OWC0094; OWC0046-A; SEA0038-A","2017-02-02T16:40:00Z","Completed",370.97,370.97,0
"1234",319062,2,"SAT0033; SEA0087","2017-02-03T06:30:38Z","Completed",219.98,229.97,9.99
"1235",319106,2,"OWC0057; OWC0058","2017-02-02T09:56:17Z","Completed",138.98,142.97,3.99
"1236",319108,2,"LIF0070; HTE0003","2017-02-02T09:47:38Z","Completed",47.98,52.97,4.99
"1237",319112,2,"APP0921; BEL0285","2017-02-02T09:55:21Z","Completed",30.98,37.97,6.99
"1238",319132,2,"APP1486; APP1215","2017-02-02T11:12:48Z","Completed",863.98,863.98,0
"1239",319203,2,"CRU0016-2; PIE0025","2017-02-02T12:49:20Z","Completed",103.98,107.97,3.99
"1240",319239,2,"KIN0150-A; OWC0068-A","2017-02-02T14:17:37Z","Completed",186.58,191.56,4.98
"1241",319248,2,"OWC0121; KIN0153-2","2017-02-02T21:48:46Z","Completed",334.98,341.97,6.99
"1242",319269,2,"OTT0153; BEL0280","2017-02-02T15:10:11Z","Completed",30.98,34.97,3.99
"1243",319273,3,"GRT0387; APP1187; BEL0264","2017-02-02T15:24:55Z","Completed",194.98,206.97,11.99
"1244",319326,2,"WDT0343; OWC0114","2017-02-02T18:09:13Z","Completed",354.98,358.97,3.99
"1245",319387,4,"WIT0025; TRA0037; WIT0027; IHE0016","2017-02-02T22:44:27Z","Completed",421.87,421.87,0
"1246",319398,2,"OWC0054-3; CRU0045","2017-02-02T23:17:27Z","Completed",292.98,299.97,6.99
"1247",319407,2,"LAC0165; SPE0128","2017-02-03T00:41:09Z","Completed",320.98,325.97,4.99
"1248",319423,4,"PAC1059; APP0404; BEL0217; OWC0184","2017-02-08T01:20:50Z","Completed",3591.97,3591.97,0
"1249",319468,2,"STM0088; OTT0136","2017-02-03T09:41:41Z","Completed",60.98,65.97,4.99
"1250",319480,2,"FCM0006-2; KIN0156","2017-02-03T10:18:13Z","Completed",112.48,117.47,4.99
"1251",319483,2,"PAC1410; TPL0029","2017-02-03T10:15:23Z","Completed",925.98,925.98,0
"1252",319506,2,"KIN0149; APP0696","2017-02-03T10:43:32Z","Completed",152.98,152.98,0
"1253",319533,2,"KIN0156; OWC0001","2017-02-03T11:29:20Z","Completed",129.98,129.98,0
"1254",319544,2,"OLL0017; OTT0153","2017-02-03T12:05:19Z","Completed",152.98,157.97,4.99
"1255",319558,4,"APP2483; OTT0169; APP1184; SPE0202","2017-12-15T14:50:45Z","Completed",1254.98,1254.98,0
"1256",319579,5,"XDO0032; OBL0001-A; RUT0015; IHE0017; IHE0020","2017-02-03T14:07:25Z","Completed",115.23,119.22,3.99
"1257",319581,4,"PAC0770; PAC0720; OWC0034; ADN0023","2017-02-03T13:50:11Z","Completed",329.96,334.95,4.99
"1258",319602,4,"OWC0046; CRU0046; CRU0026; WDT0309","2017-02-03T14:17:30Z","Completed",423.96,423.96,0
"1259",319605,5,"OWC0113; PAC1469; WDT0309; WDT0314; NTE0020","2017-02-03T14:22:39Z","Completed",1801.89,1801.88,-0.01
"1260",319615,2,"IFX0007; IFX0014","2017-02-03T14:51:11Z","Completed",20.98,25.97,4.99
"1261",319647,2,"OWC0002; CRU0016","2017-02-03T16:36:08Z","Completed",131.95,136.94,4.99
"1262",319648,3,"IOT0012; BEL0209; BEL0288","2017-02-03T16:53:17Z","Completed",56.97,63.96,6.99
"1263",319697,3,"BEL0286; GRT0366; BEL0287","2017-02-03T23:41:39Z","Completed",54.97,58.96,3.99
"1264",319707,2,"OTT0095; GRT0341","2017-02-07T22:38:32Z","Completed",41.98,46.97,4.99
"1265",319729,2,"IFX0150; OWC0222","2017-02-03T21:50:52Z","Completed",119.98,126.97,6.99
"1266",319789,2,"XOO0004; XOO0003","2017-02-04T08:55:05Z","Completed",39.98,44.97,4.99
"1267",319801,2,"JAW0042; WOE0003","2017-02-04T09:37:52Z","Completed",43.98,48.97,4.99
"1268",319835,3,"TIG0019-A; IHE0013; SAN0137-A","2017-02-04T14:21:31Z","Completed",116.03,123.2,7.17
"1269",319849,2,"PAC0556; FCM0020","2017-02-04T22:46:47Z","Completed",158.98,163.97,4.99
"1270",319890,5,"SAM0068; WAC0034; OWC0037-2; WDT0314; APP1209","2017-02-04T14:47:36Z","Completed",499.97,514.96,14.99
"1271",319901,2,"WIT0017-A; COG0011-A","2017-02-04T16:09:34Z","Completed",142.44,60.43,-82.01
"1272",319925,2,"XDO0033; BEL0259","2017-02-04T17:05:44Z","Completed",34.98,39.97,4.99
"1273",319930,2,"CRU0015-2; SAM0068","2017-02-04T17:31:07Z","Completed",289.98,296.97,6.99
"1274",319948,4,"STA0034; GRT0419; APP1039-A; BEL0257","2017-02-04T20:59:58Z","Completed",169.83,174.82,4.99
"1275",319986,2,"XDO0035; MOX0012","2017-02-04T22:08:20Z","Completed",24.98,31.97,6.99
"1276",319990,2,"XDO0033; TUC0179","2017-02-04T21:54:45Z","Completed",54.97,64.96,9.99
"1277",320065,2,"APP0921; NTE0026","2017-02-05T10:59:08Z","Completed",34.98,38.97,3.99
"1278",320096,3,"LGE0031; LGE0030; WAC0160","2017-02-05T13:58:24Z","Completed",384.98,391.97,6.99
"1279",320114,2,"BEL0202; WHO0002","2017-02-05T13:46:00Z","Completed",36.27,43.26,6.99
"1280",320149,2,"KEN0073; KAN0026","2017-02-05T23:48:08Z","Completed",66.93,73.92,6.99
"1281",320164,4,"NTE0058; OWC0034; OWC0007; KIN0086","2017-02-05T18:06:11Z","Completed",311.96,318.95,6.99
"1282",320190,3,"IFX0039; JMO0047; TRA0028","2017-02-05T19:47:21Z","Completed",79.79,86.78,6.99
"1283",320192,2,"IOT0001; IOT0018","2017-02-05T19:05:20Z","Completed",42.98,49.97,6.99
"1284",320209,2,"OWC0110; OWC0018","2017-02-05T19:59:10Z","Completed",65.98,70.97,4.99
"1285",320214,2,"KIN0072; CRU0016-2","2017-02-05T20:15:37Z","Completed",142.98,146.97,3.99
"1286",320230,2,"ADN0038; STA0040","2017-02-05T21:56:42Z","Completed",61.98,66.97,4.99
"1287",320231,3,"TRA0004; APP0696; FCM0007-4","2017-02-05T21:17:49Z","Completed",412.97,412.97,0
"1288",320232,2,"APP1039; STA0052","2017-02-06T19:20:39Z","Completed",48.99,55.98,6.99
